1763173064.215488,0,0,0
1763173064.265475,0,0,0
1763173064.313031,0,0,0
1763173064.3645506,0,0,0
1763173064.414767,0,0,0
1763173064.4660044,0,0,0
1763173064.5159507,0,0,0
1763173064.5627613,0,0,0
1763173064.6122372,0,0,0
1763173064.662708,0,0,0
1763173064.7152133,0,0,0
1763173064.7644458,0,0,0
1763173064.8129528,0,0,0
1763173064.8624132,0,0,0
1763173064.9116,0,0,0
1763173064.964334,0,0,0
1763173065.010731,0,0,0
1763173065.0644135,0,0,0
1763173065.114124,0,0,0
1763173065.164644,0,0,0
1763173065.218464,0,0,0
1763173065.2690887,0,0,0
1763173065.3132231,0,0,0
1763173065.3662205,0,0,0
1763173065.413458,0,0,0
1763173065.464941,0,0,0
1763173065.5131752,0,0,0
1763173065.5668173,0,0,0
1763173065.6145294,0,0,0
1763173065.6648731,0,0,0
1763173065.715964,0,0,0
1763173065.7683096,0,0,0
1763173065.8181372,0,0,0
1763173065.865035,0,0,0
1763173065.91615,0,0,0
1763173065.9673572,0,0,0
1763173066.0200195,0,0,0
1763173066.0614297,0,0,0
1763173066.1162586,0,0,0
1763173066.164268,0,0,0
1763173066.213135,0,0,0
1763173066.2622316,0,0,0
1763173066.314009,0,0,0
1763173066.3698215,0,0,0
1763173066.4309735,0,0,0
1763173066.4790907,0,0,0
1763173066.53426,0,0,0
1763173066.5820668,0,0,0
1763173066.6340637,0,0,0
1763173066.6857648,0,0,0
1763173066.7346127,0,0,0
1763173066.7830706,0,0,0
1763173066.8326898,0,0,0
1763173066.883331,0,0,0
1763173066.9347196,0,0,0
1763173066.980946,0,0,0
1763173067.0351517,0,0,0
1763173067.0797527,0,0,0
1763173067.1305954,0,0,0
1763173067.1876042,0,0,0
1763173067.2314148,0,0,0
1763173067.2841847,0,0,0
1763173067.3314052,0,0,0
1763173067.3829741,0,0,0
1763173067.431294,0,0,0
1763173067.4847126,0,0,0
1763173067.533782,0,0,0
1763173067.5845897,0,0,0
1763173067.6304572,0,0,0
1763173067.681386,0,0,0
1763173067.7332225,0,0,0
1763173067.7861636,0,0,0
1763173067.833268,0,0,0
1763173067.8835008,0,0,0
1763173067.9352508,0,0,0
1763173067.9838667,0,0,0
1763173068.039308,0,0,0
1763173068.0799785,0,0,0
1763173068.134791,0,0,0
1763173068.184996,0,0,0
1763173068.2318604,0,0,0
1763173068.28509,0,0,0
1763173068.3385034,0,0,0
1763173068.38411,0,0,0
1763173068.433201,0,0,0
1763173068.4815848,0,0,0
1763173068.5334916,0,0,0
1763173068.5851526,0,0,0
1763173068.6322718,0,0,0
1763173068.6845822,0,0,0
1763173068.7315552,0,0,0
1763173068.7840738,0,0,0
1763173068.8344438,0,0,0
1763173068.8787677,0,0,0
1763173068.9304755,0,0,0
1763173068.984679,0,0,0
1763173069.029135,0,0,0
1763173069.084786,0,0,0
1763173069.1312156,0,0,0
1763173069.1864052,0,0,0
1763173069.2343118,0,0,0
1763173069.2807827,0,0,0
1763173069.332472,0,0,0
1763173069.3842745,0,0,0
1763173069.4298809,0,0,0
1763173069.4837286,0,0,0
1763173069.532413,0,0,0
1763173069.580014,0,0,0
1763173069.6328564,0,0,0
1763173069.6819532,0,0,0
1763173069.731254,0,0,0
1763173069.7800767,0,0,0
1763173069.8335857,0,0,0
1763173069.8851373,0,0,0
1763173069.9284613,0,0,0
1763173069.9833038,0,0,0
1763173070.033328,0,0,0
1763173070.0819182,0,0,0
1763173070.1357353,0,0,0
1763173070.1838863,0,0,0
1763173070.2303133,0,0,0
1763173070.282367,0,0,0
1763173070.333966,0,0,0
1763173070.3827891,0,0,0
1763173070.4270244,0,0,0
1763173070.4814727,0,0,0
1763173070.531504,0,0,0
1763173070.583296,0,0,0
1763173070.6315503,0,0,0
1763173070.6821535,0,0,0
1763173070.7298317,0,0,0
1763173070.7737393,0,0,0
1763173070.8264577,0,0,0
1763173070.8711817,0,0,0
1763173070.9220405,0,0,0
1763173070.97242,0,0,0
1763173071.022576,0,0,0
1763173071.0712092,0,0,0
1763173071.1225746,0,0,0
1763173071.1753201,0,0,0
1763173071.2207448,0,0,0
1763173071.2717128,0,0,0
1763173071.3211143,0,0,0
1763173071.3708467,0,0,0
1763173071.420611,0,0,0
1763173071.4713051,0,0,0
1763173071.520872,0,0,0
1763173071.56908,0,0,0
1763173071.61861,0,0,0
1763173071.6682599,0,0,0
1763173071.717029,0,0,0
1763173071.7658124,0,0,0
1763173071.818156,0,0,0
1763173071.8623245,0,0,0
1763173071.917043,0,0,0
1763173071.9632301,0,0,0
1763173072.0175219,0,0,0
1763173072.0680902,0,0,0
1763173072.117737,0,0,0
1763173072.167182,0,0,0
1763173072.2154691,0,0,0
1763173072.2651331,0,0,0
1763173072.313122,0,0,0
1763173072.3641875,0,0,0
1763173072.4167745,0,0,0
1763173072.4673772,0,0,0
1763173072.5149367,0,0,0
1763173072.5665853,0,0,0
1763173072.6173766,0,0,0
1763173072.66225,0,0,0
1763173072.7116241,0,0,0
1763173072.7628186,0,0,0
1763173072.810413,0,0,0
1763173072.8638475,0,0,0
1763173072.9157252,0,0,0
1763173072.959899,0,0,0
1763173073.012456,0,0,0
1763173073.0612664,0,0,0
1763173073.1096466,0,0,0
1763173073.1615174,0,0,0
1763173073.2106252,0,0,0
1763173073.2590613,0,0,0
1763173073.3083484,0,0,0
1763173073.3576849,0,0,0
1763173073.411329,0,0,0
1763173073.453017,0,0,0
1763173073.507592,0,0,0
1763173073.5587566,0,0,0
1763173073.6057267,0,0,0
1763173073.6585202,0,0,0
1763173073.7061949,0,0,0
1763173073.757631,0,0,0
1763173073.8060484,0,0,0
1763173073.8588798,0,0,0
1763173073.9090822,0,0,0
1763173073.9584844,0,0,0
1763173074.0038853,0,0,0
1763173074.06016,0,0,0
1763173074.1056259,0,0,0
1763173074.1579564,0,0,0
1763173074.2077422,0,0,0
1763173074.2574189,0,0,0
1763173074.312317,0,0,0
1763173074.3601677,0,0,0
1763173074.4053211,0,0,0
1763173074.4571402,0,0,0
1763173074.5061498,0,0,0
1763173074.5513594,0,0,0
1763173074.608157,0,0,0
1763173074.6557674,0,0,0
1763173074.7084556,0,0,0
1763173074.754944,0,0,0
1763173074.8063374,0,0,0
1763173074.8545334,0,0,0
1763173074.9043026,0,0,0
1763173074.95273,0,0,0
1763173075.0012817,0,0,0
1763173075.0606117,0,0,0
1763173075.112014,0,0,0
1763173075.1613462,0,0,0
1763173075.2077606,0,0,0
1763173075.2607868,0,0,0
1763173075.3120635,0,0,0
1763173075.3583887,0,0,0
1763173075.4109225,0,0,0
1763173075.4588246,0,0,0
1763173075.5064073,0,0,0
1763173075.5583994,0,0,0
1763173075.6073065,0,0,0
1763173075.6576831,0,0,0
1763173075.7067595,0,0,0
1763173075.758912,0,0,0
1763173075.8048575,0,0,0
1763173075.85478,0,0,0
1763173075.905909,0,0,0
1763173075.953532,0,0,0
1763173076.0048046,0,0,0
1763173076.0575855,0,0,0
1763173076.1066165,0,0,0
1763173076.1554198,0,0,0
1763173076.2032213,0,0,0
1763173076.2595809,0,0,0
1763173076.3097198,0,0,0
1763173076.3604748,0,0,0
1763173076.4099028,0,0,0
1763173076.4593613,0,0,0
1763173076.5109043,0,0,0
1763173076.5617318,0,0,0
1763173076.6089027,0,0,0
1763173076.6625934,0,0,0
1763173076.7166524,0,0,0
1763173076.7629552,0,0,0
1763173076.8113747,0,0,0
1763173076.8627665,0,0,0
1763173076.91144,0,0,0
1763173076.960333,0,0,0
1763173077.0099058,0,0,0
1763173077.0592356,0,0,0
1763173077.1128006,0,0,0
1763173077.1579292,0,0,0
1763173077.2086375,0,0,0
1763173077.259114,0,0,0
1763173077.3075607,0,0,0
1763173077.359585,0,0,0
1763173077.4046288,0,0,0
1763173077.4618325,0,0,0
1763173077.510198,0,0,0
1763173077.5621288,0,0,0
1763173077.6123629,0,0,0
1763173077.660485,0,0,0
1763173077.7111044,0,0,0
1763173077.75955,0,0,0
1763173077.81208,0,0,0
1763173077.861553,0,0,0
1763173077.913362,0,0,0
1763173077.9603932,0,0,0
1763173078.013998,0,0,0
1763173078.0620177,0,0,0
1763173078.1093063,0,0,0
1763173078.1597679,0,0,0
1763173078.210389,0,0,0
1763173078.258964,0,0,0
1763173078.3116693,0,0,0
1763173078.3559873,0,0,0
1763173078.4079707,0,0,0
1763173078.4582758,0,0,0
1763173078.5075467,0,0,0
1763173078.5578935,0,0,0
1763173078.6071572,0,0,0
1763173078.660001,0,0,0
1763173078.7099106,0,0,0
1763173078.7605882,0,0,0
1763173078.8110657,0,0,0
1763173078.8599205,0,0,0
1763173078.9114516,0,0,0
1763173078.957812,0,0,0
1763173079.0100055,0,0,0
1763173079.0593574,0,0,0
1763173079.1088586,0,0,0
1763173079.1570687,0,0,0
1763173079.210219,0,0,0
1763173079.258073,0,0,0
1763173079.3099017,0,0,0
1763173079.3579183,0,0,0
1763173079.4050412,0,0,0
1763173079.4553201,0,0,0
1763173079.5048866,0,0,0
1763173079.5533752,0,0,0
1763173079.6075437,0,0,0
1763173079.652584,0,0,0
1763173079.7035515,0,0,0
1763173079.7530396,0,0,0
1763173079.8029017,0,0,0
1763173079.8582344,0,0,0
1763173079.9069746,0,0,0
1763173079.954984,0,0,0
1763173080.0108528,0,0,0
1763173080.055168,0,0,0
1763173080.1092215,0,0,0
1763173080.159751,0,0,0
1763173080.2104843,0,0,0
1763173080.259639,0,0,0
1763173080.3079913,0,0,0
1763173080.3568406,0,0,0
1763173080.4061728,0,0,0
1763173080.456211,0,0,0
1763173080.5064445,0,0,0
1763173080.5608566,0,0,0
1763173080.6039958,0,0,0
1763173080.6538472,0,0,0
1763173080.7086575,0,0,0
1763173080.7521548,0,0,0
1763173080.8019962,0,0,0
1763173080.8561964,0,0,0
1763173080.9015179,0,0,0
1763173080.9520812,0,0,0
1763173080.999362,0,0,0
1763173081.052881,0,0,0
1763173081.0972905,0,0,0
1763173081.1526923,0,0,0
1763173081.198795,0,0,0
1763173081.250036,0,0,0
1763173081.2984734,0,0,0
1763173081.348422,0,0,0
1763173081.3974943,0,0,0
1763173081.4481406,0,0,0
1763173081.5007434,0,0,0
1763173081.5494173,0,0,0
1763173081.5962353,0,0,0
1763173081.6480818,0,0,0
1763173081.6944141,0,0,0
1763173081.7449431,0,0,0
1763173081.7969975,0,0,0
1763173081.8484235,0,0,0
1763173081.8941462,0,0,0
1763173081.9459276,0,0,0
1763173081.9963794,0,0,0
1763173082.0481682,0,0,0
1763173082.093781,0,0,0
1763173082.145241,0,0,0
1763173082.1949975,0,0,0
1763173082.243978,0,0,0
1763173082.292536,0,0,0
1763173082.3418784,0,0,0
1763173082.390501,0,0,0
1763173082.4427543,0,0,0
1763173082.492617,0,0,0
1763173082.5409312,0,0,0
1763173082.5920756,0,0,0
1763173082.6439412,0,0,0
1763173082.6916444,0,0,0
1763173082.7447612,0,0,0
1763173082.7941823,0,0,0
1763173082.8428087,0,0,0
1763173082.8899114,0,0,0
1763173082.9398348,0,0,0
1763173082.9924147,0,0,0
1763173083.0389218,0,0,0
1763173083.0893784,0,0,0
1763173083.1411805,0,0,0
1763173083.1960187,0,0,0
1763173083.2391922,0,0,0
1763173083.2892525,0,0,0
1763173083.3383794,0,0,0
1763173083.3909788,0,0,0
1763173083.440078,0,0,0
1763173083.4859014,0,0,0
1763173083.5395594,0,0,0
1763173083.5859928,0,0,0
1763173083.6386034,0,0,0
1763173083.6930187,0,0,0
1763173083.7378623,0,0,0
1763173083.7864552,0,0,0
1763173083.8362794,0,0,0
1763173083.8870053,0,0,0
1763173083.9369707,0,0,0
1763173083.9862895,0,0,0
1763173084.0373015,0,0,0
1763173084.086846,0,0,0
1763173084.1439202,0,0,0
1763173084.1890085,0,0,0
1763173084.2387068,0,0,0
1763173084.287954,0,0,0
1763173084.3406303,0,0,0
1763173084.383926,0,0,0
1763173084.4422748,0,0,0
1763173084.4867465,0,0,0
1763173084.540167,0,0,0
1763173084.5881116,0,0,0
1763173084.6368208,0,0,0
1763173084.6890252,0,0,0
1763173084.7377274,0,0,0
1763173084.791583,0,0,0
1763173084.839204,0,0,0
1763173084.8881388,0,0,0
1763173084.937288,0,0,0
1763173084.9901607,0,0,0
1763173085.0451334,0,0,0
1763173085.0923944,0,0,0
1763173085.1428757,0,0,0
1763173085.192466,0,0,0
1763173085.2407682,0,0,0
1763173085.2923274,0,0,0
1763173085.3517084,0,0,0
1763173085.4034824,0,0,0
1763173085.4484153,0,0,0
1763173085.504829,0,0,0
1763173085.5651274,0,0,0
1763173085.6139238,0,0,0
1763173085.6670842,0,0,0
1763173085.7155814,0,0,0
1763173085.7644305,0,0,0
1763173085.8121624,0,0,0
1763173085.8577259,0,0,0
1763173085.9078584,0,0,0
1763173085.9539192,0,0,0
1763173085.9992907,0,0,0
1763173086.0453513,0,0,0
1763173086.095459,0,0,0
1763173086.1424053,0,0,0
1763173086.1930602,0,0,0
1763173086.2432122,0,0,0
1763173086.2890742,0,0,0
1763173086.3362358,0,0,0
1763173086.384821,0,0,0
1763173086.4328246,0,0,0
1763173086.485187,0,0,0
1763173086.5274205,0,0,0
1763173086.574789,0,0,0
1763173086.6221902,0,0,0
1763173086.6698563,0,0,0
1763173086.7204878,0,0,0
1763173086.7661886,0,0,0
1763173086.8095315,0,0,0
1763173086.8603644,0,0,0
1763173086.9092531,0,0,0
1763173086.956591,0,0,0
1763173087.0057526,0,0,0
1763173087.0544941,0,0,0
1763173087.0996122,0,0,0
1763173087.1518977,0,0,0
1763173087.1975224,0,0,0
1763173087.2478733,0,0,0
1763173087.2982578,0,0,0
1763173087.3401988,0,0,0
1763173087.384991,0,0,0
1763173087.4268684,0,0,0
1763173087.471581,0,0,0
1763173087.5181148,0,0,0
1763173087.568073,0,0,0
1763173087.6193078,0,0,0
1763173087.6626825,0,0,0
1763173087.712634,0,0,0
1763173087.7606194,0,0,0
1763173087.8085442,0,0,0
1763173087.8501532,0,0,0
1763173087.8972163,0,0,0
1763173087.9368646,0,0,0
1763173087.992569,0,0,0
1763173088.0426168,0,0,0
1763173088.0925212,0,0,0
1763173088.1452317,0,0,0
1763173088.1939442,0,0,0
1763173088.2383127,0,0,0
1763173088.2786033,0,0,0
1763173088.3353689,0,0,0
1763173088.3834887,0,0,0
1763173088.4342208,0,0,0
1763173088.4908328,0,0,0
1763173088.5425742,0,0,0
1763173088.5917614,0,0,0
1763173088.6489804,0,0,0
1763173088.7040527,0,0,0
1763173088.7455266,0,0,0
1763173088.7997217,0,0,0
1763173088.8478632,0,0,0
1763173088.898137,0,0,0
1763173088.9502966,0,0,0
1763173088.9978461,0,0,0
1763173089.0512428,0,0,0
1763173089.0998986,0,0,0
1763173089.1469696,0,0,0
1763173089.1966004,0,0,0
1763173089.24427,0,0,0
1763173089.297712,0,0,0
1763173089.3480763,0,0,0
1763173089.3952384,0,0,0
1763173089.4492626,0,0,0
1763173089.4968143,0,0,0
1763173089.5529318,0,0,0
1763173089.600086,0,0,0
1763173089.6600988,0,0,0
1763173089.7075055,0,0,0
1763173089.7574086,0,0,0
1763173089.7996356,0,0,0
1763173089.8407254,0,0,0
1763173089.8851855,0,0,0
1763173089.9354577,0,0,0
1763173089.982133,0,0,0
1763173090.0297422,0,0,0
1763173090.0785396,0,0,0
1763173090.1279724,0,0,0
1763173090.1758413,0,0,0
1763173090.2208083,0,0,0
1763173090.2666717,0,0,0
1763173090.3157678,0,0,0
1763173090.3648024,0,0,0
1763173090.4077542,0,0,0
1763173090.4609935,0,0,0
1763173090.5141976,0,0,0
1763173090.5617802,0,0,0
1763173090.6111352,0,0,0
1763173090.664728,0,0,0
1763173090.7096713,0,0,0
1763173090.7672882,0,0,0
1763173090.8233566,0,0,0
1763173090.8703306,0,0,0
1763173090.915935,0,0,0
1763173090.958837,0,0,0
1763173091.0012076,0,0,0
1763173091.0432937,0,0,0
1763173091.0848203,0,0,0
1763173091.1282513,0,0,0
1763173091.16929,0,0,0
1763173091.2171772,0,0,0
1763173091.2709992,0,0,0
1763173091.3143332,0,0,0
1763173091.365158,0,0,0
1763173091.4129884,0,0,0
1763173091.4652677,0,0,0
1763173091.5149894,0,0,0
1763173091.5666633,0,0,0
1763173091.616686,0,0,0
1763173091.6609814,0,0,0
1763173091.7063577,0,0,0
1763173091.7522721,0,0,0
1763173091.8134408,0,0,0
1763173091.8546398,0,0,0
1763173091.900939,0,0,0
1763173091.947645,0,0,0
1763173091.9985943,0,0,0
1763173092.049483,0,0,0
1763173092.09925,0,0,0
1763173092.1506724,0,0,0
1763173092.199287,0,0,0
1763173092.2584617,0,0,0
1763173092.3063877,0,0,0
1763173092.35475,0,0,0
1763173092.4021828,0,0,0
1763173092.4463027,0,0,0
1763173092.5017366,0,0,0
1763173092.5511975,0,0,0
1763173092.6014743,0,0,0
1763173092.6498377,0,0,0
1763173092.7002683,0,0,0
1763173092.7464879,0,0,0
1763173092.7951052,0,0,0
1763173092.848036,0,0,0
1763173092.8944705,0,0,0
1763173092.9413922,0,0,0
1763173092.9920785,0,0,0
1763173093.0463872,0,0,0
1763173093.0949578,0,0,0
1763173093.1436412,0,0,0
1763173093.1953042,0,0,0
1763173093.2426436,0,0,0
1763173093.295365,0,0,0
1763173093.346075,0,0,0
1763173093.3924625,0,0,0
1763173093.4502547,0,0,0
1763173093.499894,0,0,0
1763173093.5466292,0,0,0
1763173093.593009,0,0,0
1763173093.64569,0,0,0
1763173093.7005763,0,0,0
1763173093.7480237,0,0,0
1763173093.7971158,0,0,0
1763173093.8489678,0,0,0
1763173093.8962002,0,0,0
1763173093.9480612,0,0,0
1763173093.9936864,0,0,0
1763173094.0469248,0,0,0
1763173094.0974536,0,0,0
1763173094.1450238,0,0,0
1763173094.194266,0,0,0
1763173094.2377899,0,0,0
1763173094.2947636,0,0,0
1763173094.3493047,0,0,0
1763173094.399293,0,0,0
1763173094.4499466,0,0,0
1763173094.4906852,0,0,0
1763173094.5465133,0,0,0
1763173094.592436,0,0,0
1763173094.6439555,0,0,0
1763173094.6918585,0,0,0
1763173094.7456453,0,0,0
1763173094.790509,0,0,0
1763173094.8457282,0,0,0
1763173094.8927526,0,0,0
1763173094.9447,0,0,0
1763173094.9915066,0,0,0
1763173095.0445197,0,0,0
1763173095.0948853,0,0,0
1763173095.145078,0,0,0
1763173095.1952698,0,0,0
1763173095.2414412,0,0,0
1763173095.289932,0,0,0
1763173095.3388371,0,0,0
1763173095.3934927,0,0,0
1763173095.4504132,0,0,0
1763173095.51016,0,0,0
1763173095.556754,0,0,0
1763173095.607604,0,0,0
1763173095.6587312,0,0,0
1763173095.7090595,0,0,0
1763173095.7574964,0,0,0
1763173095.799754,0,0,0
1763173095.8446102,0,0,0
1763173095.896392,0,0,0
1763173095.9371045,0,0,0
1763173095.9761395,0,0,0
1763173096.0302591,0,0,0
1763173096.078768,0,0,0
1763173096.1246703,0,0,0
1763173096.1726556,0,0,0
1763173096.223391,0,0,0
1763173096.2686496,0,0,0
1763173096.3208947,0,0,0
1763173096.363892,0,0,0
1763173096.4113803,0,0,0
1763173096.463992,0,0,0
1763173096.5103343,0,0,0
1763173096.5562983,0,0,0
1763173096.6002634,0,0,0
1763173096.6728292,0,0,0
1763173096.717773,0,0,0
1763173096.7712922,0,0,0
1763173096.81552,0,0,0
1763173096.8704727,0,0,0
1763173096.9235735,0,0,0
1763173096.968622,0,0,0
1763173097.0216813,0,0,0
1763173097.0732355,0,0,0
1763173097.116935,0,0,0
1763173097.1689165,0,0,0
1763173097.2206306,0,0,0
1763173097.265517,0,0,0
1763173097.309569,0,0,0
1763173097.3598795,0,0,0
1763173097.4053729,0,0,0
1763173097.4611332,0,0,0
1763173097.5116081,0,0,0
1763173097.5563502,0,0,0
1763173097.610688,0,0,0
1763173097.6555665,0,0,0
1763173097.7042208,0,0,0
1763173097.7546399,0,0,0
1763173097.8009157,0,0,0
1763173097.8450596,0,0,0
1763173097.8952098,0,0,0
1763173097.9417965,0,0,0
1763173097.9961596,0,0,0
1763173098.0466094,0,0,0
1763173098.0983772,0,0,0
1763173098.141089,0,0,0
1763173098.193056,0,0,0
1763173098.2431827,0,0,0
1763173098.2900956,0,0,0
1763173098.3417585,0,0,0
1763173098.3901174,0,0,0
1763173098.4450667,0,0,0
1763173098.4916954,0,0,0
1763173098.5438426,0,0,0
1763173098.593929,0,0,0
1763173098.644524,0,0,0
1763173098.692034,0,0,0
1763173098.751158,0,0,0
1763173098.806856,0,0,0
1763173098.8597772,0,0,0
1763173098.9068701,0,0,0
1763173098.9593782,0,0,0
1763173099.0225687,0,0,0
1763173099.0709395,0,0,0
1763173099.1211174,0,0,0
1763173099.1735287,0,0,0
1763173099.2256353,0,0,0
1763173099.2717855,0,0,0
1763173099.3199108,0,0,0
1763173099.3720944,0,0,0
1763173099.4201643,0,0,0
1763173099.4728403,0,0,0
1763173099.5203722,0,0,0
1763173099.567813,0,0,0
1763173099.6248028,0,0,0
1763173099.6690385,0,0,0
1763173099.7231133,0,0,0
1763173099.7710445,0,0,0
1763173099.8183084,0,0,0
1763173099.872412,0,0,0
1763173099.9208739,0,0,0
1763173099.9702015,0,0,0
1763173100.019541,0,0,0
1763173100.0633454,0,0,0
1763173100.117909,0,0,0
1763173100.1700966,0,0,0
1763173100.219244,0,0,0
1763173100.2703133,0,0,0
1763173100.317827,0,0,0
1763173100.3667538,0,0,0
1763173100.4186158,0,0,0
1763173100.4663298,0,0,0
1763173100.5182734,0,0,0
1763173100.566471,0,0,0
1763173100.6182318,0,0,0
1763173100.6654963,0,0,0
1763173100.718101,0,0,0
1763173100.7656858,0,0,0
1763173100.8194613,0,0,0
1763173100.868768,0,0,0
1763173100.915861,0,0,0
1763173100.9653137,0,0,0
1763173101.0227938,0,0,0
1763173101.0807629,0,0,0
1763173101.135481,0,0,0
1763173101.1889307,0,0,0
1763173101.2393658,0,0,0
1763173101.2881062,0,0,0
1763173101.3292055,0,0,0
1763173101.3730097,0,0,0
1763173101.4167702,0,0,0
1763173101.4661705,0,0,0
1763173101.5063593,0,0,0
1763173101.56138,0,0,0
1763173101.6181633,0,0,0
1763173101.671492,0,0,0
1763173101.7175562,0,0,0
1763173101.7711864,0,0,0
1763173101.8189137,0,0,0
1763173101.8628206,0,0,0
1763173101.9108422,0,0,0
1763173101.9544554,0,0,0
1763173102.0005517,0,0,0
1763173102.0431976,0,0,0
1763173102.088405,0,0,0
1763173102.135778,0,0,0
1763173102.184392,0,0,0
1763173102.2306917,0,0,0
1763173102.2786038,0,0,0
1763173102.322465,0,0,0
1763173102.3725069,0,0,0
1763173102.4186902,0,0,0
1763173102.4659367,0,0,0
1763173102.5084207,0,0,0
1763173102.5589669,0,0,0
1763173102.6060252,0,0,0
1763173102.6560342,0,0,0
1763173102.7033582,0,0,0
1763173102.7511706,0,0,0
1763173102.7949765,0,0,0
1763173102.8425136,0,0,0
1763173102.8835297,0,0,0
1763173102.9487357,0,0,0
1763173103.0165968,0,0,0
1763173103.104525,0,0,0
1763173103.1819038,0,0,0
1763173103.2562556,0,0,0
1763173103.3390129,0,0,0
1763173103.4088354,0,0,0
1763173103.4878979,0,0,0
1763173103.558311,0,0,0
1763173103.6200085,0,0,0
1763173103.6974342,0,0,0
1763173103.768911,0,0,0
1763173103.8362641,0,0,0
1763173103.9169226,0,0,0
1763173103.990256,0,0,0
1763173104.0639606,0,0,0
1763173104.130657,0,0,0
1763173104.2076397,0,0,0
1763173104.27039,0,0,0
1763173104.3451269,0,0,0
1763173104.4304843,0,0,0
1763173104.5145044,0,0,0
1763173104.5774982,0,0,0
1763173104.6562388,0,0,0
1763173104.7340634,0,0,0
1763173104.8166378,0,0,0
1763173104.9022906,0,0,0
1763173104.9821138,0,0,0
1763173105.0433362,0,0,0
1763173105.116788,0,0,0
1763173105.1844494,0,0,0
1763173105.2548175,0,0,0
1763173105.3247752,0,0,0
1763173105.3958395,0,0,0
1763173105.466446,0,0,0
1763173105.539215,0,0,0
1763173105.6132898,0,0,0
1763173105.6952832,0,0,0
1763173105.7648559,0,0,0
1763173105.8291688,0,0,0
1763173105.9047537,0,0,0
1763173105.9897673,0,0,0
1763173106.0658107,0,0,0
1763173106.1458943,0,0,0
1763173106.2269952,0,0,0
1763173106.310195,0,0,0
1763173106.3907213,0,0,0
1763173106.4671981,0,0,0
1763173106.5476158,0,0,0
1763173106.6233141,0,0,0
1763173106.70236,0,0,0
1763173106.7763574,0,0,0
1763173106.8579578,0,0,0
1763173106.933215,0,0,0
1763173107.0147035,0,0,0
1763173107.0996072,0,0,0
1763173107.170796,0,0,0
1763173107.24577,0,0,0
1763173107.3260162,0,0,0
1763173107.4026985,0,0,0
1763173107.488758,0,0,0
1763173107.5600622,0,0,0
1763173107.6424296,0,0,0
1763173107.7200694,0,0,0
1763173107.7972503,0,0,0
1763173107.8727853,0,0,0
1763173107.9539237,0,0,0
1763173108.0354044,0,0,0
1763173108.1185606,0,0,0
1763173108.194332,0,0,0
1763173108.2717192,0,0,0
1763173108.3493645,0,0,0
1763173108.4245214,0,0,0
1763173108.5073102,0,0,0
1763173108.5841238,0,0,0
1763173108.662527,0,0,0
1763173108.7433617,0,0,0
1763173108.8170726,0,0,0
1763173108.902545,0,0,0
1763173108.9839935,0,0,0
1763173109.0439022,0,0,0
1763173109.1279366,0,0,0
1763173109.2046213,0,0,0
1763173109.2720087,0,0,0
1763173109.3458102,0,0,0
1763173109.4160738,0,0,0
1763173109.4774706,0,0,0
1763173109.5462496,0,0,0
1763173109.6100166,0,0,0
1763173109.6775723,0,0,0
1763173109.749581,0,0,0
1763173109.8207738,0,0,0
1763173109.894306,0,0,0
1763173109.9556005,0,0,0
1763173110.0202906,0,0,0
1763173110.0871735,0,0,0
1763173110.1720572,0,0,0
1763173110.2307107,0,0,0
1763173110.3029766,0,0,0
